gene	Kinetic_class	hpi	Time	cell_line	group	seqnames	strand	norm_base	sample	read_count	mean	sd	varcoeff	libtype	sample_name	norm.method	cluster
UL48	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_4
UL48	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_4
UL48	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	7.05591820749464e-05	7.05591820749464e-05			dcDNA	PK_15_4h	viral_read.count	cluster_4
UL48	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0	0			dcDNA	C6_6h	viral_read.count	cluster_4
UL48	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	cluster_4
UL48	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	cluster_4
UL48	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	4.89270305892211e-05	4.89270305892211e-05			dcDNA	C6_8h	viral_read.count	cluster_4
UL48	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	1.81105287114047e-05	1.81105287114047e-05			dcDNA	PC_12_8h	viral_read.count	cluster_4
UL48	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	cluster_4
UL46	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0.0294117647053633	0.0294117647053633			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL46	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.00975081256773226	0.00975081256773226			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL46	L	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.0508375291948092	0.0508375291948092			dcDNA	C6_12h	viral_read.count	cluster_5
UL46	L	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.045424794866186	0.045424794866186			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL46	L	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	0.0557912398817896	0.0557912398817896			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL46	L	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.0269978401719727	0.0269978401719727			dcDNA	C6_1h	viral_read.count	cluster_5
UL46	L	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0.016129032257895	0.016129032257895			dcDNA	NRK_1h	viral_read.count	cluster_5
UL46	L	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.0223274695535935	0.0223274695535935			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL46	L	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.010763209393276	0.010763209393276			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL46	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.00909703504009203	0.00909703504009203			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL46	L	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0149434571878142	0.0149434571878142			dcDNA	C6_2h	viral_read.count	cluster_5
UL46	L	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.0159362549801671	0.0159362549801671			dcDNA	NRK_2h	viral_read.count	cluster_5
UL46	L	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0154897494308268	0.0154897494308268			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL46	L	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.0306657799454938	0.0306657799454938			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL46	L	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.0258823529420686	0.0258823529420686			dcDNA	C6_4h	viral_read.count	cluster_5
UL46	L	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.022559121238911	0.022559121238911			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL46	L	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.0301816898916117	0.0301816898916117			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL46	L	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.0338672768881475	0.0338672768881475			dcDNA	C6_6h	viral_read.count	cluster_5
UL46	L	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.0295163710695445	0.0295163710695445			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL46	L	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.0344982532815592	0.0344982532815592			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL46	L	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.0327908956583765	0.0327908956583765			dcDNA	C6_8h	viral_read.count	cluster_5
UL46	L	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.0324540671711556	0.0324540671711556			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL46	L	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.0357068486122095	0.0357068486122095			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL27	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_5
UL27	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.00650054171125885	0.00650054171125885			dcDNA	PC_12_1.5h	viral_read.count	cluster_5
UL27	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0216699778582145	0.0216699778582145			dcDNA	C6_12h	viral_read.count	cluster_5
UL27	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0219481338404659	0.0219481338404659			dcDNA	PC_12_12h	viral_read.count	cluster_5
UL27	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0250307077760045	0.0250307077760045			dcDNA	PK_15_12h	viral_read.count	cluster_5
UL27	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.0140388768895914	0.0140388768895914			dcDNA	C6_1h	viral_read.count	cluster_5
UL27	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.0138248847918561	0.0138248847918561			dcDNA	NRK_1h	viral_read.count	cluster_5
UL27	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0135317997291009	0.0135317997291009			dcDNA	PC_12_1h	viral_read.count	cluster_5
UL27	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.00391389432482765	0.00391389432482765			dcDNA	PK_15_1h	viral_read.count	cluster_5
UL27	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0124663072784671	0.0124663072784671			dcDNA	PC_12_2.5h	viral_read.count	cluster_5
UL27	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0137318255248177	0.0137318255248177			dcDNA	C6_2h	viral_read.count	cluster_5
UL27	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.00863213811381694	0.00863213811381694			dcDNA	NRK_2h	viral_read.count	cluster_5
UL27	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0175398633257629	0.0175398633257629			dcDNA	PC_12_2h	viral_read.count	cluster_5
UL27	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0135963940007194	0.0135963940007194			dcDNA	PK_15_2h	viral_read.count	cluster_5
UL27	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.024941176470573	0.024941176470573			dcDNA	C6_4h	viral_read.count	cluster_5
UL27	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0160228768565529	0.0160228768565529			dcDNA	PC_12_4h	viral_read.count	cluster_5
UL27	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.00987828541328776	0.00987828541328776			dcDNA	PK_15_4h	viral_read.count	cluster_5
UL27	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0258326976876616	0.0258326976876616			dcDNA	C6_6h	viral_read.count	cluster_5
UL27	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0172513617942574	0.0172513617942574			dcDNA	PC_12_6h	viral_read.count	cluster_5
UL27	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0156874319918074	0.0156874319918074			dcDNA	PK_15_6h	viral_read.count	cluster_5
UL27	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0189543315084738	0.0189543315084738			dcDNA	C6_8h	viral_read.count	cluster_5
UL27	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0244492135496447	0.0244492135496447			dcDNA	PC_12_8h	viral_read.count	cluster_5
UL27	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.024704892797897	0.024704892797897			dcDNA	PK_15_8h	viral_read.count	cluster_5
UL28	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_6
UL28	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0	0			dcDNA	PC_12_1.5h	viral_read.count	cluster_6
UL28	E	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	1.13743215983163e-05	1.13743215983163e-05			dcDNA	C6_12h	viral_read.count	cluster_6
UL28	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	1.19727979883053e-05	1.19727979883053e-05			dcDNA	PC_12_12h	viral_read.count	cluster_6
UL28	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	6.8812938724696e-06	6.8812938724696e-06			dcDNA	PK_15_12h	viral_read.count	cluster_6
UL28	E	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0	0			dcDNA	C6_1h	viral_read.count	cluster_6
UL28	E	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_6
UL28	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0	0			dcDNA	PC_12_1h	viral_read.count	cluster_6
UL28	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0	0			dcDNA	PK_15_1h	viral_read.count	cluster_6
UL28	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0	0			dcDNA	PC_12_2.5h	viral_read.count	cluster_6
UL28	E	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0	0			dcDNA	C6_2h	viral_read.count	cluster_6
UL28	E	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0	0			dcDNA	NRK_2h	viral_read.count	cluster_6
UL28	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0	0			dcDNA	PC_12_2h	viral_read.count	cluster_6
UL28	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0	0			dcDNA	PK_15_2h	viral_read.count	cluster_6
UL28	E	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0	0			dcDNA	C6_4h	viral_read.count	cluster_6
UL28	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0	0			dcDNA	PC_12_4h	viral_read.count	cluster_6
UL28	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0	0			dcDNA	PK_15_4h	viral_read.count	cluster_6
UL28	E	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0	0			dcDNA	C6_6h	viral_read.count	cluster_6
UL28	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0	0			dcDNA	PC_12_6h	viral_read.count	cluster_6
UL28	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0	0			dcDNA	PK_15_6h	viral_read.count	cluster_6
UL28	E	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0	0			dcDNA	C6_8h	viral_read.count	cluster_6
UL28	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	1.81105287114047e-05	1.81105287114047e-05			dcDNA	PC_12_8h	viral_read.count	cluster_6
UL28	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0	0			dcDNA	PK_15_8h	viral_read.count	cluster_6
UL29	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0.0147058823531228	0.0147058823531228			dcDNA	PC_12_0.5h	viral_read.count	cluster_1
UL29	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0195016251354645	0.0195016251354645			dcDNA	PC_12_1.5h	viral_read.count	cluster_1
UL29	E	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.00894021656762176	0.00894021656762176			dcDNA	C6_12h	viral_read.count	cluster_1
UL29	E	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.00626177325052231	0.00626177325052231			dcDNA	PC_12_12h	viral_read.count	cluster_1
UL29	E	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.00224788944979121	0.00224788944979121			dcDNA	PK_15_12h	viral_read.count	cluster_1
UL29	E	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.0205183585320237	0.0205183585320237			dcDNA	C6_1h	viral_read.count	cluster_1
UL29	E	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.0230414746533853	0.0230414746533853			dcDNA	NRK_1h	viral_read.count	cluster_1
UL29	E	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.0331529093375845	0.0331529093375845			dcDNA	PC_12_1h	viral_read.count	cluster_1
UL29	E	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.022504892367759	0.022504892367759			dcDNA	PK_15_1h	viral_read.count	cluster_1
UL29	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0198787061989804	0.0198787061989804			dcDNA	PC_12_2.5h	viral_read.count	cluster_1
UL29	E	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0145395799686691	0.0145395799686691			dcDNA	C6_2h	viral_read.count	cluster_1
UL29	E	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.0192563081016787	0.0192563081016787			dcDNA	NRK_2h	viral_read.count	cluster_1
UL29	E	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0250569476083573	0.0250569476083573			dcDNA	PC_12_2h	viral_read.count	cluster_1
UL29	E	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0423409443581455	0.0423409443581455			dcDNA	PK_15_2h	viral_read.count	cluster_1
UL29	E	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.00988235294074779	0.00988235294074779			dcDNA	C6_4h	viral_read.count	cluster_1
UL29	E	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.0125731923196804	0.0125731923196804			dcDNA	PC_12_4h	viral_read.count	cluster_1
UL29	E	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0185923443291261	0.0185923443291261			dcDNA	PK_15_4h	viral_read.count	cluster_1
UL29	E	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0103737604883202	0.0103737604883202			dcDNA	C6_6h	viral_read.count	cluster_1
UL29	E	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0109770651407965	0.0109770651407965			dcDNA	PC_12_6h	viral_read.count	cluster_1
UL29	E	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.0106477178120939	0.0106477178120939			dcDNA	PK_15_6h	viral_read.count	cluster_1
UL29	E	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0126623154221773	0.0126623154221773			dcDNA	C6_8h	viral_read.count	cluster_1
UL29	E	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0113553014038056	0.0113553014038056			dcDNA	PC_12_8h	viral_read.count	cluster_1
UL29	E	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0102506624854347	0.0102506624854347			dcDNA	PK_15_8h	viral_read.count	cluster_1
UL30	E	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	+	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_7
UL30	E	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	+	1184852.374789	PC_12_1.5h	0.00216684723736761	0.00216684723736761			dcDNA	PC_12_1.5h	viral_read.count	cluster_7
UL30	E	12h	12	C6	C6_12h	LT934125.1	+	1284417.877033	C6_12h	0.000343125360430246	0.000343125360430246			dcDNA	C6_12h	viral_read.count	cluster_7
UL30	E	12h	12	PC_12	PC_12_12h	LT934125.1	+	1355773.731074	PC_12_12h	0.000377143131099722	0.000377143131099722			dcDNA	PC_12_12h	viral_read.count	cluster_7
UL30	E	12h	12	PK_15	PK_15_12h	LT934125.1	+	1346113.706473	PK_15_12h	9.06037071114588e-05	9.06037071114588e-05			dcDNA	PK_15_12h	viral_read.count	cluster_7
UL30	E	1h	1	C6	C6_1h	LT934125.1	+	1208088.714958	C6_1h	0.00431965442718453	0.00431965442718453			dcDNA	C6_1h	viral_read.count	cluster_7
UL30	E	1h	1	NRK	NRK_1h	LT934125.1	+	1142105.263134	NRK_1h	0	0			dcDNA	NRK_1h	viral_read.count	cluster_7
UL30	E	1h	1	PC_12	PC_12_1h	LT934125.1	+	1126524.390264	PC_12_1h	0.00608930987849488	0.00608930987849488			dcDNA	PC_12_1h	viral_read.count	cluster_7
UL30	E	1h	1	PK_15	PK_15_1h	LT934125.1	+	764970.059873	PK_15_1h	0.00195694716241382	0.00195694716241382			dcDNA	PK_15_1h	viral_read.count	cluster_7
UL30	E	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	+	1278208.440965	PC_12_2.5h	0.00101078167033899	0.00101078167033899			dcDNA	PC_12_2.5h	viral_read.count	cluster_7
UL30	E	2h	2	C6	C6_2h	LT934125.1	+	1258769.700049	C6_2h	0.0016155088853194	0.0016155088853194			dcDNA	C6_2h	viral_read.count	cluster_7
UL30	E	2h	2	NRK	NRK_2h	LT934125.1	+	1230392.15684	NRK_2h	0.00265604249655906	0.00265604249655906			dcDNA	NRK_2h	viral_read.count	cluster_7
UL30	E	2h	2	PC_12	PC_12_2h	LT934125.1	+	1147712.418228	PC_12_2h	0.0034168564901081	0.0034168564901081			dcDNA	PC_12_2h	viral_read.count	cluster_7
UL30	E	2h	2	PK_15	PK_15_2h	LT934125.1	+	1141351.10068	PK_15_2h	0.00384245917525915	0.00384245917525915			dcDNA	PK_15_2h	viral_read.count	cluster_7
UL30	E	4h	4	C6	C6_4h	LT934125.1	+	1205331.820713	C6_4h	0.000941176470665929	0.000941176470665929			dcDNA	C6_4h	viral_read.count	cluster_7
UL30	E	4h	4	PC_12	PC_12_4h	LT934125.1	+	1134040.2533	PC_12_4h	0.000544687032230587	0.000544687032230587			dcDNA	PC_12_4h	viral_read.count	cluster_7
UL30	E	4h	4	PK_15	PK_15_4h	LT934125.1	+	1178684.298121	PK_15_4h	0.000635032634432499	0.000635032634432499			dcDNA	PK_15_4h	viral_read.count	cluster_7
UL30	E	6h	6	C6	C6_6h	LT934125.1	+	1072538.860091	C6_6h	0.000915331807107394	0.000915331807107394			dcDNA	C6_6h	viral_read.count	cluster_7
UL30	E	6h	6	PC_12	PC_12_6h	LT934125.1	+	1084276.068816	PC_12_6h	0.000886200092057054	0.000886200092057054			dcDNA	PC_12_6h	viral_read.count	cluster_7
UL30	E	6h	6	PK_15	PK_15_6h	LT934125.1	+	1142014.096785	PK_15_6h	0.00044934514595279	0.00044934514595279			dcDNA	PK_15_6h	viral_read.count	cluster_7
UL30	E	8h	8	C6	C6_8h	LT934125.1	+	1246909.965009	C6_8h	0.000684978423437201	0.000684978423437201			dcDNA	C6_8h	viral_read.count	cluster_7
UL30	E	8h	8	PC_12	PC_12_8h	LT934125.1	+	1262149.126856	PC_12_8h	0.00100513433555997	0.00100513433555997			dcDNA	PC_12_8h	viral_read.count	cluster_7
UL30	E	8h	8	PK_15	PK_15_8h	LT934125.1	+	1221833.366165	PK_15_8h	0.000434851844542155	0.000434851844542155			dcDNA	PK_15_8h	viral_read.count	cluster_7
UL31	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL31	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0130010834225177	0.0130010834225177			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL31	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0215846704470057	0.0215846704470057			dcDNA	C6_12h	viral_read.count	cluster_8
UL31	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0333841512079936	0.0333841512079936			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL31	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0298384386808156	0.0298384386808156			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL31	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.00701943844520956	0.00701943844520956			dcDNA	C6_1h	viral_read.count	cluster_8
UL31	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.00921658986152923	0.00921658986152923			dcDNA	NRK_1h	viral_read.count	cluster_8
UL31	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.00608930987849488	0.00608930987849488			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL31	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.000978473581206912	0.000978473581206912			dcDNA	PK_15_1h	viral_read.count	cluster_8
UL31	L	2.5h	2.5	PC_12	PC_12_2.5h	LT934125.1	-	1278208.440965	PC_12_2.5h	0.0131401617245774	0.0131401617245774			dcDNA	PC_12_2.5h	viral_read.count	cluster_8
UL31	L	2h	2	C6	C6_2h	LT934125.1	-	1258769.700049	C6_2h	0.0145395799670802	0.0145395799670802			dcDNA	C6_2h	viral_read.count	cluster_8
UL31	L	2h	2	NRK	NRK_2h	LT934125.1	-	1230392.15684	NRK_2h	0.0119521912345158	0.0119521912345158			dcDNA	NRK_2h	viral_read.count	cluster_8
UL31	L	2h	2	PC_12	PC_12_2h	LT934125.1	-	1147712.418228	PC_12_2h	0.0120728929372335	0.0120728929372335			dcDNA	PC_12_2h	viral_read.count	cluster_8
UL31	L	2h	2	PK_15	PK_15_2h	LT934125.1	-	1141351.10068	PK_15_2h	0.0126357792053713	0.0126357792053713			dcDNA	PK_15_2h	viral_read.count	cluster_8
UL31	L	4h	4	C6	C6_4h	LT934125.1	-	1205331.820713	C6_4h	0.0305882352945686	0.0305882352945686			dcDNA	C6_4h	viral_read.count	cluster_8
UL31	L	4h	4	PC_12	PC_12_4h	LT934125.1	-	1134040.2533	PC_12_4h	0.025373337569163	0.025373337569163			dcDNA	PC_12_4h	viral_read.count	cluster_8
UL31	L	4h	4	PK_15	PK_15_4h	LT934125.1	-	1178684.298121	PK_15_4h	0.0251719880041655	0.0251719880041655			dcDNA	PK_15_4h	viral_read.count	cluster_8
UL31	L	6h	6	C6	C6_6h	LT934125.1	-	1072538.860091	C6_6h	0.0353928299006147	0.0353928299006147			dcDNA	C6_6h	viral_read.count	cluster_8
UL31	L	6h	6	PC_12	PC_12_6h	LT934125.1	-	1084276.068816	PC_12_6h	0.0272831468385199	0.0272831468385199			dcDNA	PC_12_6h	viral_read.count	cluster_8
UL31	L	6h	6	PK_15	PK_15_6h	LT934125.1	-	1142014.096785	PK_15_6h	0.031048868487545	0.031048868487545			dcDNA	PK_15_6h	viral_read.count	cluster_8
UL31	L	8h	8	C6	C6_8h	LT934125.1	-	1246909.965009	C6_8h	0.0252757038137653	0.0252757038137653			dcDNA	C6_8h	viral_read.count	cluster_8
UL31	L	8h	8	PC_12	PC_12_8h	LT934125.1	-	1262149.126856	PC_12_8h	0.0349080437901588	0.0349080437901588			dcDNA	PC_12_8h	viral_read.count	cluster_8
UL31	L	8h	8	PK_15	PK_15_8h	LT934125.1	-	1221833.366165	PK_15_8h	0.0319952962503406	0.0319952962503406			dcDNA	PK_15_8h	viral_read.count	cluster_8
UL32	L	0.5h	0.5	PC_12	PC_12_0.5h	LT934125.1	-	1133333.333342	PC_12_0.5h	0	0			dcDNA	PC_12_0.5h	viral_read.count	cluster_8
UL32	L	1.5h	1.5	PC_12	PC_12_1.5h	LT934125.1	-	1184852.374789	PC_12_1.5h	0.0130010834225177	0.0130010834225177			dcDNA	PC_12_1.5h	viral_read.count	cluster_8
UL32	L	12h	12	C6	C6_12h	LT934125.1	-	1284417.877033	C6_12h	0.0215846704470057	0.0215846704470057			dcDNA	C6_12h	viral_read.count	cluster_8
UL32	L	12h	12	PC_12	PC_12_12h	LT934125.1	-	1355773.731074	PC_12_12h	0.0333841512079936	0.0333841512079936			dcDNA	PC_12_12h	viral_read.count	cluster_8
UL32	L	12h	12	PK_15	PK_15_12h	LT934125.1	-	1346113.706473	PK_15_12h	0.0298384386808156	0.0298384386808156			dcDNA	PK_15_12h	viral_read.count	cluster_8
UL32	L	1h	1	C6	C6_1h	LT934125.1	-	1208088.714958	C6_1h	0.00701943844520956	0.00701943844520956			dcDNA	C6_1h	viral_read.count	cluster_8
UL32	L	1h	1	NRK	NRK_1h	LT934125.1	-	1142105.263134	NRK_1h	0.00921658986152923	0.00921658986152923			dcDNA	NRK_1h	viral_read.count	cluster_8
UL32	L	1h	1	PC_12	PC_12_1h	LT934125.1	-	1126524.390264	PC_12_1h	0.00608930987849488	0.00608930987849488			dcDNA	PC_12_1h	viral_read.count	cluster_8
UL32	L	1h	1	PK_15	PK_15_1h	LT934125.1	-	764970.059873	PK_15_1h	0.000978473581206912	0.000978473581206912			dcDNA	PK_15_1h	viral_read.count	cluster_8
